venta_id,producto_id,fecha_venta,cantidad,cliente_id
VTA01875,PROD004,2024-06-01,2,CL016
VTA01876,PROD004,2024-01-19,0,CL014
VTA01877,PROD004,2024-08-24,7,CL020
VTA01878,PROD004,2024-02-29,4,CL018
VTA01879,PROD004,2024-10-15,4,CL006
VTA01880,PROD004,2025-04-24,1,CL019
VTA01881,PROD004,25 - April - 2024,1,CL020
VTA01882,PROD004,19 - August - 2024,2,CL012
VTA01883,PROD004,2024-09-17,1,CL005
VTA01884,PROD004,2025-08-08,0,CL015
VTA01885,PROD004,2024-12-16,4,CL019
VTA01886,PROD004,2025-10-31,2,CL010
VTA01887,PROD004,2025-04-13,3,CL018
VTA01888,PROD004,2024-10-15,3,CL013
VTA01889,PROD004,2025-11-26,1,CL003
VTA01890,PROD004,2024-12-02,1,CL006
VTA01891,PROD004,2025-05-30,-1,CL012
VTA01892,PROD004,2024-03-03,0,CL012
VTA01893,PROD004,2025-11-05,5,CL012
VTA01894,PROD004,20241223,1,CL013
VTA01895,PROD004,2024-04-07,4,CL005
VTA01896,PROD004,2024-09-28,0,CL006
VTA01897,PROD004,2025-06-10,0,CL018
VTA01898,PROD004,2024-02-05,2,CL004
VTA01899,PROD004,2025-12-06,3,CL007
VTA01900,PROD004,2024-04-05,3,CL004
VTA01901,PROD004,2024-12-09,1,CL017
VTA01902,PROD004,2025-11-26,1,CL003
VTA01903,PROD004,26 - January - 2025,2,CL004
VTA01904,PROD004,2024-07-17,4,CL003
VTA01905,PROD004,2024-01-18,5,CL012
VTA01906,PROD004,20241021,2,CL012
VTA01907,PROD004,20240927,1,CL006
VTA01908,PROD004,2025-04-14,4,CL006
VTA01909,PROD004,2025-02-15,1,CL010
VTA01910,PROD004,2025-07-27,0,CL014
VTA01911,PROD004,2024-01-15,2,CL007
VTA01912,PROD004,2025-08-15,1,CL019
VTA01913,PROD004,20250830,2,CL017
VTA01914,PROD004,2024-02-22,2,CL006
VTA01915,PROD004,2025-01-24,0,CL016
VTA01916,PROD004,2025-04-01,2,CL014
VTA01917,PROD004,17 - November - 2025,4,CL009
VTA01918,PROD004,07 - April - 2025,2,CL016
VTA01919,PROD004,2025-05-02,2,CL016
VTA01920,PROD004,2024-02-15,1,CL011
VTA01921,PROD004,20250726,2,CL001
VTA01922,PROD004,2025-07-05,4,CL012
VTA01923,PROD004,2025-06-02,1,CL017
VTA01924,PROD004,2024-11-11,2,CL018
VTA01925,PROD004,20240315,2,CL008
VTA01926,PROD004,2025-11-19,1,CL017
VTA01927,PROD004,2025-04-25,2,CL011
VTA01928,PROD004,2025-01-31,1,CL009
VTA01929,PROD004,2024-05-04,1,CL011
VTA01930,PROD004,2025-12-03,1,CL011
VTA01931,PROD004,2025-06-08,4,CL008
VTA01932,PROD004,2024-07-19,1,CL015
VTA01933,PROD004,2025-03-09,1,CL016
VTA01934,PROD004,2024-07-12,1,CL016
VTA01935,PROD004,28 - June - 2024,2,CL007
VTA01936,PROD004,2025-07-09,1,CL006
VTA01937,PROD004,2025-04-07,1,CL018
VTA01938,PROD004,2024-11-17,2,CL011
VTA01939,PROD004,2025-09-14,1,CL007
VTA01940,PROD004,2025-04-29,1,CL002
VTA01941,PROD004,2025-06-12,2,CL014
VTA01942,PROD004,2024-02-19,0,CL016
VTA01943,PROD004,12 - February - 2024,1,CL020
VTA01944,PROD004,2024-11-28,3,CL005
VTA01945,PROD004,2024-01-14,2,CL014
VTA01946,PROD004,2024-01-21,1,CL001
VTA01947,PROD004,30 - April - 2024,2,CL016
VTA01948,PROD004,2024-10-17,1,CL020
VTA01949,PROD004,2024-12-26,0,CL009
VTA01950,PROD004,2024-05-09,2,CL019
VTA01951,PROD004,2025-04-22,0,CL007
VTA01952,PROD004,2025-07-02,4,CL015
VTA01953,PROD004,2024-03-04,2,CL016
VTA01954,PROD004,20240625,4,CL020
VTA01955,PROD004,2025-09-25,1,CL019
VTA01956,PROD004,2025-06-13,1,CL002
VTA01957,PROD004,09 - January - 2024,1,CL020
VTA01958,PROD004,2024-04-02,2,CL007
VTA01959,PROD004,2024-11-26,4,CL007
VTA01960,PROD004,2025-09-09,2,CL001
VTA01961,PROD004,20241030,2,CL003
VTA01962,PROD004,2025-05-28,2,CL008
VTA01963,PROD004,2024-03-14,1,CL020
VTA01964,PROD004,2025-08-12,0,CL001
VTA01965,PROD004,2025-01-05,4,CL002
VTA01966,PROD004,2025-12-01,3,CL015
VTA01967,PROD004,21 - September - 2025,1,CL005
VTA01968,PROD004,2024-11-10,2,CL013
VTA01969,PROD004,26 - September - 2025,1,CL009
VTA01970,PROD004,20240722,3,CL011
VTA01971,PROD004,12 - February - 2024,2,CL020
VTA01972,PROD004,2024-10-24,3,CL015
VTA01973,PROD004,2025-02-11,1,CL020
VTA01974,PROD004,2024-07-01,6,CL019
VTA01975,PROD004,2024-10-17,2,CL015
VTA01976,PROD004,2024-09-05,3,CL007
VTA01977,PROD004,2025-03-29,0,CL019
VTA01978,PROD004,20241016,1,CL005
VTA01979,PROD004,2025-09-15,1,CL002
VTA01980,PROD004,20250604,1,CL015
VTA01981,PROD004,2025-12-04,1,CL013
VTA01982,PROD004,2024-04-02,4,CL004
VTA01983,PROD004,20240315,0,CL020
VTA01984,PROD004,05 - November - 2024,4,CL013
VTA01985,PROD004,2024-12-04,2,CL020
VTA01986,PROD004,2024-03-30,2,CL006
VTA01987,PROD004,2025-08-13,1,CL015
VTA01988,PROD004,2025-10-10,3,CL003
VTA01989,PROD004,03 - April - 2024,3,CL007
VTA01990,PROD004,2024-09-16,2,CL004
VTA01991,PROD004,2025-01-18,3,CL004
VTA01992,PROD004,2024-07-13,1,CL016
VTA01993,PROD004,2024-04-04,1,CL004
VTA01994,PROD004,20250729,1,CL003
VTA01995,PROD004,2025-10-21,1,CL003
VTA01996,PROD004,2024-06-07,2,CL008
VTA01997,PROD004,2025-08-20,0,CL007
VTA01998,PROD004,2025-02-22,1,CL016
VTA01999,PROD004,2025-03-02,1,CL006
VTA02000,PROD004,2024-08-21,3,CL008
VTA02001,PROD005,2025-08-22,2,CL007
VTA02002,PROD005,19 - January - 2025,2,CL013
VTA02003,PROD005,2024-02-23,2,CL010
VTA02004,PROD005,2024-11-28,5,CL006
VTA02005,PROD005,2025-02-23,2,CL009
VTA02006,PROD005,2025-06-30,3,CL003
VTA02007,PROD005,20250124,1,CL009
VTA02008,PROD005,30 - June - 2025,2,CL009
VTA02009,PROD005,2024-08-28,2,CL020
VTA02010,PROD005,20240709,3,CL012
VTA02011,PROD005,20241207,3,CL004
VTA02012,PROD005,2025-12-28,3,CL016
VTA02013,PROD005,07 - October - 2024,2,CL005
VTA02014,PROD005,2024-08-15,0,CL003
VTA02015,PROD005,2024-02-13,0,CL010
VTA02016,PROD005,2024-07-12,0,CL018
VTA02017,PROD005,2024-11-24,4,CL019
VTA02018,PROD005,2025-03-07,2,CL015
VTA02019,PROD005,2024-02-01,1,CL013
VTA02020,PROD005,2024-11-09,4,CL002
VTA02021,PROD005,2025-01-06,1,CL019
VTA02022,PROD005,11 - April - 2025,5,CL010
VTA02023,PROD005,2024-06-23,2,CL016
VTA02024,PROD005,2024-04-26,1,CL017
VTA02025,PROD005,2025-06-05,5,CL013
VTA02026,PROD005,2025-09-09,3,CL011
VTA02027,PROD005,2024-12-14,0,CL017
VTA02028,PROD005,2024-07-31,3,CL004
VTA02029,PROD005,2025-05-27,3,CL002
VTA02030,PROD005,2024-06-11,3,CL004
VTA02031,PROD005,2025-10-25,2,CL014
VTA02032,PROD005,2024-04-30,0,CL018
VTA02033,PROD005,2024-12-03,6,CL010
VTA02034,PROD005,2025-03-09,3,CL003
VTA02035,PROD005,2025-12-09,6,CL014
VTA02036,PROD005,2024-09-17,3,CL013
VTA02037,PROD005,2025-03-02,6,CL008
VTA02038,PROD005,25 - January - 2024,1,CL017
VTA02039,PROD005,2024-04-11,0,CL004
VTA02040,PROD005,2024-05-03,0,CL001
VTA02041,PROD005,2024-06-27,2,CL015
VTA02042,PROD005,2024-11-20,0,CL013
VTA02043,PROD005,20240218,2,CL010
VTA02044,PROD005,2025-01-19,0,CL019
VTA02045,PROD005,2025-07-06,3,CL011
VTA02046,PROD005,28 - May - 2024,7,CL004
VTA02047,PROD005,2024-03-15,2,CL018
VTA02048,PROD005,18 - May - 2025,1,CL016
VTA02049,PROD005,17 - July - 2025,4,CL020
VTA02050,PROD005,2024-09-27,1,CL008
VTA02051,PROD005,2025-06-10,1,CL003
VTA02052,PROD005,2025-09-08,2,CL002
VTA02053,PROD005,2024-02-03,1,CL012
VTA02054,PROD005,2025-10-02,0,CL010
VTA02055,PROD005,28 - June - 2024,4,CL009
VTA02056,PROD005,2025-10-31,1,CL008
VTA02057,PROD005,2024-03-16,2,CL003
VTA02058,PROD005,2024-05-07,2,CL002
VTA02059,PROD005,2024-01-28,1,CL007
VTA02060,PROD005,2025-02-05,0,CL020
VTA02061,PROD005,2024-02-28,2,CL015
VTA02062,PROD005,2025-10-22,2,CL015
VTA02063,PROD005,13 - June - 2024,2,CL013
VTA02064,PROD005,2024-05-07,0,CL018
VTA02065,PROD005,2025-05-08,2,CL002
VTA02066,PROD005,16 - February - 2025,2,CL001
VTA02067,PROD005,2025-11-30,1,CL012
VTA02068,PROD005,20250913,1,CL007
VTA02069,PROD005,2025-09-08,2,CL016
VTA02070,PROD005,2025-05-10,1,CL003
VTA02071,PROD005,2025-04-19,4,CL006
VTA02072,PROD005,2025-02-23,1,CL019
VTA02073,PROD005,2025-11-10,3,CL018
VTA02074,PROD005,2024-02-19,1,CL012
VTA02075,PROD005,2025-06-12,3,CL017
VTA02076,PROD005,2024-02-07,1,CL019
VTA02077,PROD005,2024-02-20,1,CL006
VTA02078,PROD005,27 - June - 2024,1,CL019
VTA02079,PROD005,20240909,2,CL018
VTA02080,PROD005,2024-07-10,5,CL001
VTA02081,PROD005,2025-11-27,4,CL008
VTA02082,PROD005,2025-08-08,3,CL019
VTA02083,PROD005,2024-08-31,1,CL019
VTA02084,PROD005,2025-05-04,2,CL008
VTA02085,PROD005,2025-10-03,2,CL002
VTA02086,PROD005,14 - September - 2025,3,CL005
VTA02087,PROD005,2024-04-24,6,CL008
VTA02088,PROD005,2024-08-02,0,CL018
VTA02089,PROD005,20250904,3,CL004
VTA02090,PROD005,2025-03-24,3,CL016
VTA02091,PROD005,2025-09-03,1,CL001
VTA02092,PROD005,18 - March - 2024,3,CL019
VTA02093,PROD005,2025-11-05,2,CL006
VTA02094,PROD005,18 - November - 2025,2,CL005
VTA02095,PROD005,2024-08-01,3,CL008
VTA02096,PROD005,2025-09-28,5,CL019
VTA02097,PROD005,2025-12-18,3,CL006
VTA02098,PROD005,2024-02-24,0,CL003
VTA02099,PROD005,2024-10-03,2,CL009
VTA02100,PROD005,2025-03-24,1,CL011
VTA02101,PROD005,2025-12-08,4,CL014
VTA02102,PROD005,2025-05-07,0,CL006
VTA02103,PROD005,2024-03-01,1,CL003
VTA02104,PROD005,2025-07-22,4,CL012
VTA02105,PROD005,2025-12-23,2,CL012
VTA02106,PROD005,2024-02-20,1,CL009
VTA02107,PROD005,2025-11-09,2,CL009
VTA02108,PROD005,2025-05-05,3,CL007
VTA02109,PROD005,2024-06-05,3,CL010
VTA02110,PROD005,2024-10-26,2,CL017
VTA02111,PROD005,2024-12-28,2,CL015
VTA02112,PROD005,2024-07-29,3,CL005
VTA02113,PROD005,2025-06-09,3,CL015
VTA02114,PROD005,2024-01-10,-5,CL008
VTA02115,PROD005,2025-07-30,1,CL001
VTA02116,PROD005,20 - December - 2025,3,CL007
VTA02117,PROD005,2025-05-20,2,CL001
VTA02118,PROD005,2025-04-28,2,CL009
VTA02119,PROD005,20240207,3,CL020
VTA02120,PROD005,2024-10-14,4,CL020
VTA02121,PROD005,2024-02-06,1,CL009
VTA02122,PROD005,03 - November - 2024,5,CL020
VTA02123,PROD005,2025-06-05,3,CL006
VTA02124,PROD005,06 - February - 2025,1,CL004
VTA02125,PROD005,2025-11-30,3,CL007
VTA02126,PROD005,2024-10-05,2,CL016
VTA02127,PROD005,2025-06-26,2,CL019
VTA02128,PROD005,2024-02-01,3,CL004
VTA02129,PROD005,2024-10-13,-1,CL002
VTA02130,PROD005,2025-02-22,3,CL006
VTA02131,PROD005,20250830,2,CL007
VTA02132,PROD005,2024-02-05,2,CL015
VTA02133,PROD005,2024-10-01,2,CL004
VTA02134,PROD005,2025-10-28,-1,CL001
VTA02135,PROD005,2025-08-26,0,CL020
VTA02136,PROD005,2025-10-02,1,CL020
VTA02137,PROD005,18 - September - 2024,0,CL014
VTA02138,PROD005,2024-07-29,1,CL003
VTA02139,PROD005,04 - August - 2024,1,CL004
VTA02140,PROD005,2025-07-06,1,CL018
VTA02141,PROD005,2025-05-09,2,CL008
VTA02142,PROD005,20240305,3,CL002
VTA02143,PROD005,2024-02-16,3,CL020
VTA02144,PROD005,2025-12-25,5,CL002
VTA02145,PROD005,2024-10-01,3,CL019
VTA02146,PROD005,2025-12-23,1,CL014
VTA02147,PROD005,2025-07-25,0,CL004
VTA02148,PROD005,2025-10-12,3,CL012
VTA02149,PROD005,10 - January - 2024,0,CL009
VTA02150,PROD005,2024-05-20,1,CL013
VTA02151,PROD005,2024-10-16,1,CL020
VTA02152,PROD005,2024-03-06,0,CL006
VTA02153,PROD005,2024-07-06,0,CL013
VTA02154,PROD005,2025-04-14,2,CL020
VTA02155,PROD005,2025-03-23,4,CL001
VTA02156,PROD005,2025-10-20,3,CL014
VTA02157,PROD005,20250426,2,CL009
VTA02158,PROD005,2024-09-26,0,CL019
VTA02159,PROD005,2025-08-08,3,CL008
VTA02160,PROD005,14 - May - 2025,2,CL018
VTA02161,PROD005,2024-02-24,0,CL016
VTA02162,PROD005,2025-07-19,4,CL009
VTA02163,PROD005,2024-11-25,4,CL008
VTA02164,PROD005,22 - June - 2025,6,CL009
VTA02165,PROD005,2025-11-17,1,CL009
VTA02166,PROD005,2024-12-15,1,CL010
VTA02167,PROD005,2024-01-22,0,CL012
VTA02168,PROD005,2024-04-30,2,CL009
VTA02169,PROD005,2024-10-21,4,CL018
VTA02170,PROD005,2024-06-27,2,CL001
VTA02171,PROD005,2025-11-18,4,CL003
VTA02172,PROD005,2025-03-16,3,CL017
VTA02173,PROD005,2024-04-26,1,CL006
VTA02174,PROD005,2024-10-04,3,CL014
VTA02175,PROD005,2025-06-16,2,CL004
VTA02176,PROD005,2025-09-09,2,CL010
VTA02177,PROD005,2025-01-10,3,CL019
VTA02178,PROD005,2025-06-19,0,CL001
VTA02179,PROD005,2025-06-10,1,CL008
VTA02180,PROD005,2024-02-06,2,CL015
VTA02181,PROD005,20250205,0,CL019
VTA02182,PROD005,2024-02-11,1,CL009
VTA02183,PROD005,05 - May - 2024,0,CL003
VTA02184,PROD005,2025-06-20,0,CL010
VTA02185,PROD005,2024-08-11,1,CL002
VTA02186,PROD005,20251204,-4,CL007
VTA02187,PROD005,2025-03-01,1,CL010
VTA02188,PROD005,2025-01-11,0,CL004
VTA02189,PROD005,2024-09-28,0,CL020
VTA02190,PROD005,2025-08-08,5,CL004
VTA02191,PROD005,2025-03-29,3,CL001
VTA02192,PROD005,2024-08-13,1,CL003
VTA02193,PROD005,2024-05-10,2,CL005
VTA02194,PROD005,2025-03-24,1,CL020
VTA02195,PROD005,2024-01-01,0,CL017
VTA02196,PROD005,20240127,3,CL005
VTA02197,PROD005,2024-12-24,2,CL020
VTA02198,PROD005,2024-11-13,1,CL005
VTA02199,PROD005,2025-07-12,1,CL006
VTA02200,PROD005,2025-07-01,1,CL005
VTA02201,PROD005,27 - December - 2025,2,CL010
VTA02202,PROD005,2024-04-17,1,CL009
VTA02203,PROD005,30 - December - 2025,1,CL004
VTA02204,PROD005,2024-03-21,1,CL012
VTA02205,PROD005,2025-02-10,3,CL017
VTA02206,PROD005,2025-02-21,1,CL017
VTA02207,PROD005,20251129,1,CL001
VTA02208,PROD005,08 - August - 2025,1,CL006
VTA02209,PROD005,2024-05-31,3,CL019
VTA02210,PROD005,2024-04-11,3,CL014
VTA02211,PROD005,2024-02-15,1,CL011
VTA02212,PROD005,2024-11-13,3,CL002
VTA02213,PROD005,2025-09-24,2,CL009
VTA02214,PROD005,2024-08-14,4,CL018
VTA02215,PROD005,06 - November - 2024,2,CL015
VTA02216,PROD005,17 - July - 2024,0,CL012
VTA02217,PROD005,2024-07-25,4,CL009
VTA02218,PROD005,2025-12-28,0,CL003
VTA02219,PROD005,2025-09-04,3,CL005
VTA02220,PROD005,07 - November - 2024,3,CL020
VTA02221,PROD005,20250807,3,CL005
VTA02222,PROD005,2024-02-11,1,CL015
VTA02223,PROD005,2025-08-04,2,CL002
VTA02224,PROD005,2024-06-06,1,CL006
VTA02225,PROD005,20240327,2,CL017
VTA02226,PROD005,2025-10-13,2,CL005
VTA02227,PROD005,2024-05-25,0,CL003
VTA02228,PROD005,2025-12-09,2,CL016
VTA02229,PROD005,2024-08-23,2,CL003
VTA02230,PROD005,2024-08-02,2,CL015
VTA02231,PROD005,2025-10-24,1,CL012
VTA02232,PROD005,2025-07-22,2,CL001
VTA02233,PROD005,17 - November - 2025,3,CL018
VTA02234,PROD005,2025-07-30,2,CL003
VTA02235,PROD005,20251205,1,CL003
VTA02236,PROD005,2025-06-23,2,CL016
VTA02237,PROD005,2024-07-20,2,CL007
VTA02238,PROD005,2025-05-08,1,CL002
VTA02239,PROD005,2024-03-23,2,CL009
VTA02240,PROD005,2024-01-31,3,CL011
VTA02241,PROD005,13 - April - 2025,4,CL010
VTA02242,PROD005,2025-04-25,2,CL019
VTA02243,PROD005,2025-03-04,1,CL009
VTA02244,PROD005,2024-11-01,1,CL009
VTA02245,PROD005,2024-09-21,4,CL017
VTA02246,PROD005,2024-05-12,7,CL015
VTA02247,PROD005,2024-08-04,2,CL006
VTA02248,PROD005,2024-10-19,1,CL003
VTA02249,PROD005,2025-10-23,2,CL003
VTA02250,PROD005,2024-09-14,3,CL001
VTA02251,PROD005,2024-10-09,3,CL003
VTA02252,PROD005,2024-03-05,3,CL003
VTA02253,PROD005,2025-11-11,1,CL015
VTA02254,PROD005,17 - March - 2024,0,CL018
VTA02255,PROD005,2024-10-14,4,CL001
VTA02256,PROD005,2025-12-27,1,CL013
VTA02257,PROD005,20241202,3,CL002
VTA02258,PROD005,2025-11-20,3,CL005
VTA02259,PROD005,2024-11-12,0,CL010
VTA02260,PROD005,2025-01-22,2,CL008
VTA02261,PROD005,31 - January - 2025,0,CL013
VTA02262,PROD005,2025-01-27,1,CL018
VTA02263,PROD005,2025-01-23,3,CL005
VTA02264,PROD005,2025-04-02,2,CL009
VTA02265,PROD005,22 - March - 2024,1,CL017
VTA02266,PROD005,2025-11-13,4,CL006
VTA02267,PROD005,2024-02-29,2,CL017
VTA02268,PROD005,2024-01-04,3,CL020
VTA02269,PROD005,2024-06-09,2,CL009
VTA02270,PROD005,20240518,1,CL020
VTA02271,PROD005,2024-05-25,3,CL018
VTA02272,PROD005,2025-10-16,1,CL003
VTA02273,PROD005,2024-07-01,3,CL010
VTA02274,PROD005,2024-11-12,2,CL017
VTA02275,PROD005,2024-06-20,0,CL017
VTA02276,PROD005,2024-10-18,2,CL007
VTA02277,PROD005,16 - June - 2025,2,CL012
VTA02278,PROD005,2025-09-02,0,CL020
VTA02279,PROD005,2024-01-26,1,CL004
VTA02280,PROD005,2025-02-28,1,CL012
VTA02281,PROD005,2025-12-21,3,CL003
VTA02282,PROD005,2024-08-19,3,CL013
VTA02283,PROD005,01 - October - 2024,4,CL001
VTA02284,PROD005,2024-06-20,1,CL014
VTA02285,PROD005,20240824,3,CL006
VTA02286,PROD005,2025-01-26,6,CL016
VTA02287,PROD005,25 - March - 2024,1,CL009
VTA02288,PROD005,16 - December - 2024,3,CL004
VTA02289,PROD005,2024-08-28,2,CL008
VTA02290,PROD005,2024-05-13,3,CL016
VTA02291,PROD005,2024-08-14,2,CL009
VTA02292,PROD005,2025-08-14,3,CL004
VTA02293,PROD005,2025-01-01,3,CL020
VTA02294,PROD005,2024-06-17,2,CL013
VTA02295,PROD005,2024-09-17,1,CL016
VTA02296,PROD005,2025-09-09,-3,CL018
VTA02297,PROD005,2025-09-17,2,CL005
VTA02298,PROD005,2024-09-02,2,CL017
VTA02299,PROD005,2024-08-13,1,CL002
VTA02300,PROD005,2024-02-16,1,CL013
VTA02301,PROD005,2025-06-12,3,CL015
VTA02302,PROD005,2025-03-21,3,CL006
VTA02303,PROD005,2024-05-14,1,CL005
VTA02304,PROD005,2025-05-25,1,CL005
VTA02305,PROD005,2025-10-03,3,CL018
VTA02306,PROD005,20250804,2,CL008
VTA02307,PROD005,2025-11-13,2,CL008
VTA02308,PROD005,22 - July - 2025,3,CL006
VTA02309,PROD005,2024-01-06,-5,CL007
VTA02310,PROD005,26 - December - 2024,1,CL011
VTA02311,PROD005,2024-03-22,3,CL014
VTA02312,PROD005,20240822,1,CL004
VTA02313,PROD005,2024-06-20,1,CL007
VTA02314,PROD005,2024-10-09,1,CL018
VTA02315,PROD005,20241109,2,CL014
VTA02316,PROD005,2025-02-27,0,CL014
VTA02317,PROD005,2024-06-24,4,CL004
VTA02318,PROD005,2024-10-01,1,CL003
VTA02319,PROD005,2024-06-13,1,CL002
VTA02320,PROD005,2025-02-08,4,CL013
VTA02321,PROD005,2024-04-27,1,CL008
VTA02322,PROD005,2025-11-08,1,CL019
VTA02323,PROD005,2025-12-29,3,CL019
VTA02324,PROD005,2024-03-01,3,CL005
VTA02325,PROD005,2025-09-23,2,CL006
VTA02326,PROD005,2025-09-29,0,CL011
VTA02327,PROD005,2025-06-07,0,CL014
VTA02328,PROD005,2024-03-15,3,CL005
VTA02329,PROD005,2024-05-17,1,CL020
VTA02330,PROD005,02 - March - 2025,2,CL017
VTA02331,PROD005,2024-06-14,3,CL019
VTA02332,PROD005,20250119,2,CL006
VTA02333,PROD005,2025-05-05,1,CL018
VTA02334,PROD005,2025-12-10,2,CL006
VTA02335,PROD005,2024-06-20,4,CL004
VTA02336,PROD005,2024-09-19,0,CL001
VTA02337,PROD005,2024-05-24,2,CL003
VTA02338,PROD005,2024-06-29,2,CL018
VTA02339,PROD005,2024-04-07,2,CL020
VTA02340,PROD005,25 - January - 2024,2,CL007
VTA02341,PROD005,2025-07-30,2,CL008
VTA02342,PROD005,2024-05-12,0,CL016
VTA02343,PROD005,2025-10-21,3,CL011
VTA02344,PROD005,2025-01-09,3,CL002
VTA02345,PROD005,2024-09-03,3,CL017
VTA02346,PROD005,2025-02-12,3,CL011
VTA02347,PROD005,2024-06-09,1,CL010
VTA02348,PROD005,20251001,1,CL008
VTA02349,PROD005,2025-07-07,5,CL014
VTA02350,PROD005,2024-11-26,4,CL016
VTA02351,PROD005,2024-07-31,2,CL014
VTA02352,PROD005,2025-02-20,3,CL015
VTA02353,PROD005,21 - November - 2025,3,CL015
VTA02354,PROD005,20240629,3,CL013
VTA02355,PROD005,2024-08-15,1,CL020
VTA02356,PROD005,2024-08-17,0,CL016
VTA02357,PROD005,18 - October - 2024,1,CL005
VTA02358,PROD005,2025-08-12,1,CL014
VTA02359,PROD005,29 - November - 2025,2,CL015
VTA02360,PROD005,2024-10-30,1,CL005
VTA02361,PROD005,20250511,3,CL011
VTA02362,PROD005,27 - February - 2024,1,CL018
VTA02363,PROD005,2024-04-16,1,CL007
VTA02364,PROD005,2025-08-21,2,CL010
VTA02365,PROD005,2024-12-23,0,CL005
VTA02366,PROD005,2025-05-31,3,CL011
VTA02367,PROD005,2025-11-15,3,CL010
VTA02368,PROD005,2024-07-05,2,CL005
VTA02369,PROD005,2025-11-09,1,CL020
VTA02370,PROD005,2025-12-26,0,CL013
VTA02371,PROD005,05 - December - 2025,4,CL015
VTA02372,PROD005,2025-03-11,2,CL006
VTA02373,PROD005,2024-03-30,1,CL009
VTA02374,PROD005,2025-03-05,1,CL013
VTA02375,PROD005,25 - November - 2025,4,CL002
VTA02376,PROD005,2024-12-24,0,CL004
VTA02377,PROD005,2024-10-18,1,CL017
VTA02378,PROD005,2024-11-10,0,CL019
VTA02379,PROD005,2024-06-10,0,CL015
VTA02380,PROD005,22 - July - 2024,1,CL008
VTA02381,PROD005,2024-11-29,1,CL011
VTA02382,PROD005,20 - December - 2025,0,CL001
VTA02383,PROD005,2024-06-02,2,CL005
VTA02384,PROD005,2024-08-04,3,CL012
VTA02385,PROD005,2024-02-02,2,CL011
VTA02386,PROD005,2024-06-16,2,CL003
VTA02387,PROD005,2024-12-20,2,CL016
VTA02388,PROD005,2025-05-04,0,CL014
VTA02389,PROD005,2024-11-17,2,CL016
VTA02390,PROD005,2025-05-23,1,CL015
VTA02391,PROD005,2024-04-26,0,CL008
VTA02392,PROD005,2025-01-16,2,CL013
VTA02393,PROD005,27 - February - 2025,6,CL011
VTA02394,PROD005,20240907,5,CL014
VTA02395,PROD005,2024-09-18,1,CL007
VTA02396,PROD005,2025-09-29,2,CL013
VTA02397,PROD005,2024-04-20,1,CL005
VTA02398,PROD005,20250626,0,CL018
VTA02399,PROD005,2025-01-23,7,CL010
VTA02400,PROD005,2025-01-04,4,CL015
VTA02401,PROD005,2025-11-10,2,CL002
VTA02402,PROD005,2025-06-27,3,CL014
VTA02403,PROD005,2024-05-26,0,CL016
VTA02404,PROD005,2025-09-03,4,CL013
VTA02405,PROD005,2024-02-26,1,CL003
VTA02406,PROD005,2024-11-05,4,CL018
VTA02407,PROD005,2024-12-21,4,CL013
VTA02408,PROD005,27 - October - 2025,2,CL014
VTA02409,PROD005,24 - February - 2025,4,CL006
VTA02410,PROD005,2025-03-03,2,CL001
VTA02411,PROD005,2024-12-23,1,CL016
VTA02412,PROD005,2024-11-02,-2,CL001
VTA02413,PROD005,2024-01-19,1,CL003
VTA02414,PROD005,2024-09-03,0,CL005
VTA02415,PROD005,2024-01-15,3,CL005
VTA02416,PROD005,20250214,2,CL018
VTA02417,PROD005,2025-10-12,3,CL001
VTA02418,PROD005,2024-06-02,1,CL018
VTA02419,PROD005,2025-08-10,1,CL018
VTA02420,PROD005,20250214,3,CL006
VTA02421,PROD005,2025-06-29,1,CL017
VTA02422,PROD005,2024-11-02,7,CL004
VTA02423,PROD005,2024-04-24,2,CL010
VTA02424,PROD005,2025-08-19,0,CL004
VTA02425,PROD005,2024-03-18,1,CL010
VTA02426,PROD005,2024-02-16,1,CL016
VTA02427,PROD005,2024-11-26,1,CL007
VTA02428,PROD005,20250519,0,CL004
VTA02429,PROD005,2025-07-05,2,CL013
VTA02430,PROD005,13 - August - 2024,1,CL004
VTA02431,PROD005,09 - October - 2025,2,CL006
VTA02432,PROD005,09 - April - 2025,2,CL019
VTA02433,PROD005,2025-09-29,1,CL009
VTA02434,PROD005,2025-10-04,2,CL002
VTA02435,PROD005,20250513,3,CL005
VTA02436,PROD005,2024-04-02,4,CL007
VTA02437,PROD005,2024-07-07,0,CL006
VTA02438,PROD005,2024-09-23,3,CL020
VTA02439,PROD005,02 - April - 2025,1,CL011
VTA02440,PROD005,2025-06-01,0,CL004
VTA02441,PROD005,2025-07-12,4,CL014
VTA02442,PROD005,14 - April - 2025,3,CL011
VTA02443,PROD005,2024-02-03,3,CL020
VTA02444,PROD005,2024-07-01,4,CL019
VTA02445,PROD005,20250112,0,CL006
VTA02446,PROD005,2024-08-22,2,CL009
VTA02447,PROD005,2025-12-13,2,CL007
VTA02448,PROD005,01 - June - 2024,3,CL013
VTA02449,PROD005,2025-07-03,2,CL012
VTA02450,PROD005,2025-08-19,3,CL007
VTA02451,PROD005,2024-03-22,3,CL007
VTA02452,PROD005,2024-02-14,3,CL007
VTA02453,PROD005,2025-05-25,4,CL020
VTA02454,PROD005,20250409,4,CL007
VTA02455,PROD005,2025-05-28,1,CL001
